Date,Unemployment_interpolated,Bank Interest Rate,Change_in_GDP,Unemployment,CPI_all-items,CPI_food,CPI_shelter,CPI_household_op,CPI_clothing,CPI_transportation,CPI_health,CPI_rec,CPI_alcohol,CPI_no-food,CPI_no-food-and-energy,GDP,FEX_AUS,FEX_BRA,FEX_CHN,FEX_EUR,FEX_HK,FEX_IND,FEX_IDN,FEX_JAP,FEX_MAL,FEX_MEX,FEX_NZL,FEX_NOR,FEX_PER,FEX_RUS,FEX_SAU,FEX_SGP,FEX_ZAR,FEX_KOR,FEX_SWE,FEX_SWI,FEX_TAI,FEX_THA,FEX_TUR,FEX_UNK,FEX_USA,FEX_VIE,FEX_CAD,AWE_industrial-aggregate,AWE_goods,AWE_forestry,AWE_mining,AWE_utilities,AWE_construction,AWE_manufacturing,AWE_service,AWE_trade,AWE_transport,AWE_info-and-culture,AWE_finance,AWE_real-estate,AWE_professional,AWE_mangement,AWE_admin,AWE_education,AWE_health,AWE_arts,AWE_accom,AWE_other,AWE_public-admin,IMT_import,IMT_export,IMT_trade-bal,ITSI_total,ITSI_commercial,ITSI_travel,ITSI_transport,ITSI_gov,ITSE_total,ITSE_commerical,ITSE_travel,ITSE_transport,ITSE_gov,ITSB_total,ITSB_commercial,ITSB_travel,ITSB_transport,ITSB_gov,HPI_total,HPI_house,HPI_land
2010-09,7.8,1.193181818,2.9,,116.7,123.7,123.9,109.1,90.6,117.7,116,104,134.4,115.3,113.2,"1,712,435",,,,,,,,,,,,,,,,,,,,,,,,,,,116.4396359,862.71A,"1,084.08A",940.14A,"1,699.29A","1,584.65A","1,075.86A",974.10A,811.20A,654.97A,892.20A,"1,049.59A","1,043.26A",818.18A,"1,178.78A","1,171.81A",706.47A,974.48A,802.93A,531.61A,370.14A,697.79A,"1,121.80A","35,642.80","33,357.90","-2,284.90","8,293","3,934","2,270","1,981",108,"7,110","4,040","1,769","1,153",148,"-1,183",106,-502,-828,41,88.1,86.6,91.5E
2010-10,7.75,1.25,3.463333333,,117.4,123.8,124.6,109.3,91.6,120.1,116.2,104.4,134.5,116.1,113.5,"1,721,370",,,,,,,,,,,,,,,,,,,,,,,,,,,117.1692475,860.35A,"1,094.08A",962.29A,"1,691.10A","1,545.77A","1,099.36A",980.94A,806.68A,655.85A,898.71A,"1,063.02A","1,048.19A",815.89A,"1,184.84A","1,152.33A",699.41A,938.35A,794.36A,561.60A,352.38A,693.91A,"1,098.23A","35,418.20","34,283.80","-1,134.40","8,403","3,898","2,435","1,963",106,"6,710","4,022","1,452","1,102",133,"-1,693",124,-983,-862,27,88.2,86.6,91.5E
2010-11,7.7,1.25,4.026666667,,117.7,123.4,124.4,109.5,91,121.5,116,104.5,134.6,116.5,113.6,"1,729,551",,,,,,,,,,,,,,,,,,,,,,,,,,,118.0136768,864.34A,"1,094.85A",984.36A,"1,695.20A","1,579.40A","1,095.47A",980.36A,811.99A,647.26A,900.30A,"1,084.40A","1,068.09A",836.02A,"1,196.45A","1,130.69A",699.53A,934.07A,801.00A,582.86A,351.83A,698.95A,"1,122.52A","35,285.50","34,819.00",-466.6,"8,435","4,001","2,421","1,907",106,"6,338","4,125","1,082","1,006",125,"-2,098",124,"-1,339",-902,19,88.4,86.8,91.8E
2010-12,7.65,1.25,4.59,,118.2,124.2,124.6,109.6,91.5,122.4,116.1,104.8,134.6,117,113.8,"1,741,609",,,,,,,,,,,,,,,,,,,,,,,,,,,119.0390166,868.36A,"1,076.94A",947.94A,"1,627.87A","1,622.94A","1,068.87A",967.09A,822.01A,657.70A,906.59A,"1,083.38A","1,066.25A",828.30A,"1,237.67A","1,234.88B",741.09A,922.35A,806.38A,602.36A,363.27A,727.42A,"1,114.61A","35,466.80","36,629.60","1,162.90","8,321","3,984","2,467","1,763",107,"6,710","4,200","1,316","1,071",123,"-1,611",215,"-1,150",-692,16,88.4,86.7,92.0E
2011-01,7.6,1.25,4.053333333,8.3,118.4,124.6,124.5,109.8,91,123.2,116,105.2,135.2,117.2,113.9,"1,747,291",,,,,,,,,,,,,,,,,,,,,,,,,,,120.3624635,871.48A,"1,094.81A",977.48A,"1,741.01A","1,634.09A","1,038.67A",993.29A,823.19A,643.32A,906.97A,"1,151.94A","1,071.33A",827.59A,"1,231.25A","1,250.03A",717.99A,963.18A,815.73A,603.88A,348.63A,713.09A,"1,110.38A","36,820.20","37,607.80",787.6,"8,857","3,914","2,996","1,837",109,"6,527","4,229","1,230",940,128,"-2,330",315,"-1,766",-897,18,88.6,87,92.1E
2011-02,7.583333333,1.25,3.516666667,8.2,118.3,124.7,124.5,109.8,90.5,123.3,116.2,105.3,135,117,113.9,"1,744,126",,,,,,,,,,,,,,,,,,,,,,,,,,,120.7860535,877.68A,"1,110.83A","1,023.27A","1,745.16A","1,616.35A","1,058.66A","1,008.21A",826.54A,664.37A,916.90A,"1,086.14A","1,088.09A",830.78A,"1,234.75A","1,198.13B",737.18A,943.51A,802.43A,584.66A,354.38A,687.10A,"1,124.93A","35,737.10","35,732.20",-5,"8,262","3,867","2,583","1,703",110,"6,389","4,220","1,149",890,130,"-1,874",353,"-1,434",-813,20,89,87.3,92.4E
2011-03,7.566666667,1.25,2.98,8.4,119.1,126.8,124.6,110.3,91.6,124.2,116.7,105.6,134.8,117.6,114.2,"1,749,485",,,,,,,,,,,,,,,,,,,,,,,,,,,121.7384244,873.89A,"1,114.45A","1,031.67A","1,704.90A","1,545.05A","1,103.80A","1,003.14A",820.95A,670.28A,912.75A,"1,057.29A","1,081.07A",843.06A,"1,189.74A","1,183.91A",736.18A,920.94A,813.24A,560.46A,349.06A,700.11A,"1,111.11A","37,362.50","36,422.30",-940.3,"9,748","3,931","3,679","2,030",108,"6,688","4,311","1,221","1,027",129,"-3,060",379,"-2,457","-1,003",21,89,87.4,92.3E
2011-04,7.55,1.25,2.24,8.2,119.6,127,125.2,109.6,90.9,125.7,116.9,105.5,135,118,114.2,"1,749,674",,,,,,,,,,,,,,,,,,,,,,,,,,,123.705857,869.68A,"1,096.78A",882.75A,"1,737.89A","1,675.70A","1,055.49A",988.47A,819.10A,650.84A,902.23A,"1,035.87A","1,044.23A",754.09A,"1,216.31A","1,286.91A",739.86A,928.32A,827.61A,593.63A,355.27A,710.42A,"1,124.91A","37,073.50","36,887.40",-186.1,"9,911","3,992","3,761","2,052",104,"6,783","4,246","1,364","1,048",125,"-3,128",253,"-2,397","-1,005",21,89.2,87.8,92.4E
2011-05,7.533333333,1.25,1.5,7.7,120,127.5,125.2,110.2,92.3,126.6,116.9,105.4,135.7,118.4,114.7,"1,745,781",,,,,,,,,,,,,,,,,,,,,,,,,,,122.2984805,869.38A,"1,090.78A",942.39A,"1,708.72A","1,662.58A","1,055.27A",984.17A,819.20A,670.77A,909.33A,"1,034.38A","1,067.25A",801.95A,"1,210.42A","1,199.03A",723.81A,940.21A,814.20A,540.12A,355.41A,703.56A,"1,107.34A","37,767.20","36,730.90","-1,036.30","9,421","4,134","3,183","2,000",103,"7,189","4,412","1,494","1,157",125,"-2,232",279,"-1,689",-844,22,89.6,88.2,92.7E
2011-06,7.516666667,1.25,0.76,7.2,119.6,128,125.4,110.7,92.2,124.8,116.7,105.3,135.6,118,114.3,"1,753,348",,,,,,,,,,,,,,,,,,,,,,,,,,,121.185744,871.55A,"1,078.16A",952.97A,"1,740.66A","1,563.19A","1,082.30A",950.70A,823.83A,668.26A,907.44A,"1,028.51A","1,062.09A",880.42A,"1,245.22A","1,141.76A",724.29A,978.69A,815.54A,526.34A,359.35A,726.21A,"1,093.19A","37,453.10","36,387.10","-1,066.00","8,643","4,122","2,398","2,019",105,"7,734","4,489","1,858","1,258",128,-909,368,-540,-760,23,89.8,88.5,92.8E
2011-07,7.5,1.25,2.396666667,7.7,119.8,128.4,125.9,110.7,92.1,124.5,116.9,105.5,136.1,118.2,114.5,"1,765,251",,,,,,,,,,,,,,,,,,,,,,,,,,,123.8124042,865.16A,"1,076.75A",950.77A,"1,686.96A","1,637.25A","1,066.84A",958.19A,814.99A,677.07A,921.18A,"1,061.98A","1,057.39A",843.61A,"1,177.39A","1,183.74A",727.36A,963.24A,801.41A,535.26A,365.49A,687.16A,"1,103.67A","37,540.10","37,744.50",204.5,"9,102","4,056","2,894","2,042",109,"8,286","4,444","2,373","1,335",135,-816,388,-521,-708,25,89.9,88.5,92.9E
2011-08,7.483333333,1.25,4.033333333,8,120.1,128.6,126.2,111.5,92.1,125.6,117.3,105.1,136.1,118.5,114.8,"1,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,120.4354054,867.92A,"1,091.89A",921.44A,"1,733.96A","1,666.42A","1,087.48A",965.13A,814.37A,670.74A,923.25A,"1,078.32A","1,030.10A",830.00A,"1,153.71A","1,194.85A",746.04A,"1,022.08A",796.30A,513.90A,365.28A,697.45A,"1,112.46A","38,553.60","38,817.90",264.4,"9,616","4,035","3,262","2,208",111,"8,026","4,405","2,150","1,332",138,"-1,591",371,"-1,112",-875,26,90,88.6,93.0E
2011-09,7.466666667,1.25,5.67,6.9,120.5,129.1,125.7,111.5,93,126.9,117.5,105.4,135.9,118.9,115.3,"1,778,754",,,,,,,,,,,,,,,,,,,,,,,,,,,118.8351251,869.95A,"1,104.25A",990.40A,"1,730.49A","1,642.45A","1,124.60A",965.57A,814.62A,663.74A,898.71A,"1,059.56A","1,008.35A",817.57A,"1,215.83A","1,164.38A",739.01A,964.43A,807.04A,524.70A,364.44A,706.88A,"1,121.63A","38,815.40","39,960.40","1,145.10","8,673","3,975","2,538","2,049",111,"7,657","4,392","1,867","1,261",137,"-1,015",417,-671,-787,26,90.1,88.8,93.0E
2011-10,7.45,1.25,4.85,6.9,120.9,129.2,126.5,111.8,92.9,127.8,117.6,105.3,135.8,119.1,115.3,"1,778,522",,,,,,,,,,,,,,,,,,,,,,,,,,,116.7688749,882.22A,"1,131.36A","1,004.16B","1,769.62A","1,682.65A","1,115.35A","1,009.97A",824.25A,665.31A,913.24A,"1,060.72A","1,071.30A",814.93A,"1,228.11A","1,162.38A",748.37A,960.96A,815.51A,544.77A,352.12A,706.78A,"1,133.48A","39,953.30","39,160.40",-792.9,"8,612","3,971","2,556","1,975",109,"7,240","4,409","1,556","1,142",133,"-1,371",438,"-1,000",-833,24,90.3,89,93.2E
2011-11,7.433333333,1.25,4.03,7.1,121,129.4,126.3,112.1,92.3,128.5,117.8,105,135.8,119.3,115.5,"1,780,501",,,,,,,,,,,,,,,,,,,,,,,,,,,116.442881,880.62A,"1,127.42A","1,014.55A","1,759.96A","1,735.43A","1,111.28A","1,001.09A",823.63A,667.53A,924.49A,"1,065.52A","1,080.02A",834.21A,"1,215.81A","1,162.61A",733.79A,939.62A,810.70A,542.27A,352.12A,728.28A,"1,132.02A","39,610.50","40,236.20",625.7,"8,726","4,121","2,521","1,975",109,"6,904","4,506","1,197","1,070",131,"-1,822",386,"-1,324",-905,21,90.6,89.3,93.4E
2011-12,7.416666667,1.25,3.21,7,120.8,129.7,126.8,112.1,91.9,126.7,118.3,105,135.8,119.2,115.4,"1,789,093",,,,,,,,,,,,,,,,,,,,,,,,,,,117.0697205,884.13A,"1,117.23A",969.29B,"1,770.04A","1,657.11A","1,118.86A",982.85A,831.50A,678.01A,930.27A,"1,058.31A","1,108.28A",885.52A,"1,206.41A","1,187.33A",730.54A,951.98A,797.72A,566.80A,366.59A,758.54A,"1,137.88A","39,708.70","41,898.20","2,189.50","8,548","4,085","2,567","1,784",111,"7,246","4,515","1,476","1,127",128,"-1,302",429,"-1,091",-657,17,90.7,89.3,93.6E
2012-01,7.4,1.25,2.203333333,8.2,121.5,130,127.1,112.4,92.6,128.2,118.2,105,136.3,119.6,115.8,"1,787,647",,,,,,,,,,,,,,,,,,,,,,,,,,,118.2636205,883.63A,"1,124.89A",959.04A,"1,863.92A","1,666.26A","1,064.12A","1,011.72A",830.86A,667.44A,904.30A,"1,116.15A","1,141.60A",844.62A,"1,226.99A","1,192.06A",716.18A,965.76A,804.43A,550.63A,350.47A,712.03A,"1,140.74A","39,731.60","39,747.40",15.8,"9,366","4,157","3,189","1,904",116,"7,048","4,530","1,363","1,029",127,"-2,317",373,"-1,826",-875,11,90.8,89.4,93.8E
2012-02,7.375,1.25,1.196666667,7.9,121.4,129.8,126.9,112.6,93,128.4,118.5,105.1,136.6,119.7,115.7,"1,783,169",,,,,,,,,,,,,,,,,,,,,,,,,,,119.8420567,887.87A,"1,140.78A",990.90A,"1,891.43A","1,687.51A","1,102.60A","1,010.41A",832.00A,679.89A,882.02A,"1,108.25A","1,072.16A",851.48A,"1,222.97A","1,198.93A",731.40A,963.69A,809.27A,542.37A,358.95A,721.74A,"1,138.28A","39,640.90","39,698.40",57.5,"8,979","4,257","2,794","1,813",115,"7,001","4,530","1,302","1,041",127,"-1,978",274,"-1,492",-772,12,91,89.6,93.9E
2012-03,7.35,1.25,0.19,7.8,121.5,129.7,126.6,112.4,92.3,128.9,118.6,105.6,137.5,119.8,115.9,"1,787,826",,,,,,,,,,,,,,,,,,,,,,,,,,,120.5032735,890.28A,"1,151.22A","1,023.29B","1,870.21A","1,666.09A","1,167.93A",996.81A,832.27A,682.47A,947.09A,"1,105.25A","1,048.04A",890.21A,"1,240.91A","1,149.32A",739.75A,929.08A,806.12A,549.54A,354.66A,711.66A,"1,146.53A","39,532.40","38,435.60","-1,096.70","10,406","4,265","4,013","2,019",109,"7,300","4,629","1,393","1,148",130,"-3,107",364,"-2,620",-871,21,91.3,89.9,94.1E
2012-04,7.325,1.25,0.5766666667,7.7,121.9,130.2,126.6,112.5,92.9,130.1,118.5,106,137.7,120.1,116.4,"1,794,148",,,,,,,,,,,,,,,,,,,,,,,,,,,120.6512841,889.14A,"1,139.63A",904.99A,"1,808.75A","1,665.81A","1,128.65A","1,011.60A",833.07A,683.99A,909.18A,"1,098.58A","1,080.25A",849.60A,"1,243.06A","1,237.59B",730.01A,953.10A,812.53A,522.27A,354.98A,735.80A,"1,133.78A","39,357.90","38,674.90",-683,"10,618","4,282","4,169","2,070",97,"7,321","4,595","1,465","1,128",134,"-3,297",313,"-2,704",-941,36,91.5,90.2,94.2E
2012-05,7.3,1.25,0.9633333333,7.6,121.5,130.5,126.7,112.8,91.9,127.9,118.6,106.1,137.7,119.8,116.3,"1,797,125",,,,,,,,,,,,,,,,,,,,,,,,,,,118.9421422,888.13A,"1,127.71A",894.57A,"1,772.34A","1,745.73A","1,106.70A","1,004.09A",832.92A,682.26A,906.21A,"1,092.70A","1,077.34A",864.89A,"1,225.79A","1,195.26A",727.19A,992.86A,800.27A,531.42A,370.79A,748.00A,"1,128.28A","39,942.60","38,617.30","-1,325.30","9,713","4,305","3,351","1,967",90,"7,708","4,774","1,564","1,235",136,"-2,005",470,"-1,787",-732,45,91.7,90.4,94.4E
2012-06,7.275,1.25,1.35,7,121.2,130.4,127,113,91.7,126.3,118.7,106,137.5,119.6,116.2,"1,798,133",,,,,,,,,,,,,,,,,,,,,,,,,,,117.2334668,895.01A,"1,134.23A",972.95A,"1,815.28A","1,620.67A","1,130.08A","1,003.87A",839.11A,686.15A,923.52A,"1,083.66A","1,071.65A",872.16A,"1,233.87A","1,277.59A",705.57A,"1,024.15A",823.98A,533.56A,375.12A,750.75A,"1,117.64A","40,555.90","38,282.30","-2,273.60","8,969","4,285","2,694","1,904",87,"8,250","4,843","1,954","1,318",136,-719,559,-740,-586,49,91.9,90.7,94.6E
2012-07,7.25,1.25,1.076666667,7.5,121.2,131,127.2,113,91.3,126,118.6,105.8,137.6,119.4,116,"1,801,749",,,,,,,,,,,,,,,,,,,,,,,,,,,118.8769018,897.41A,"1,126.62A",935.66A,"1,856.48A","1,655.72A","1,111.26A",993.57A,842.57A,679.67A,943.36A,"1,144.52A","1,113.21A",850.40A,"1,244.05A","1,250.79A",733.17A,"1,029.33A",819.46A,556.14A,384.38A,720.46A,"1,153.51A","40,591.70","37,618.20","-2,973.40","9,605","4,317","3,034","2,166",88,"8,576","4,766","2,343","1,333",134,"-1,029",450,-691,-833,46,92,90.7,94.6E
2012-08,7.225,1.25,0.8033333333,8,121.7,131.4,127.4,112.9,90.9,127.6,119.6,106.2,137.9,119.8,116.1,"1,799,417",,,,,,,,,,,,,,,,,,,,,,,,,,,121.2666351,899.81A,"1,147.76A",968.42A,"1,931.50A","1,561.48A","1,141.24A","1,007.37A",839.82A,680.73A,965.78A,"1,146.78A","1,075.29A",865.86A,"1,261.33A","1,198.65A",721.22A,"1,037.06A",811.94A,557.78A,385.61A,719.42A,"1,151.93A","39,098.70","38,082.20","-1,016.50","10,051","4,390","3,337","2,228",96,"8,491","4,751","2,311","1,298",131,"-1,560",361,"-1,026",-930,35,92.1,90.9,94.6E
2012-09,7.2,1.25,0.53,6.8,121.9,131.2,127.2,113.2,91.3,128.7,118.5,106,137.7,120,116.2,"1,799,218",,,,,,,,,,,,,,,,,,,,,,,,,,,122.3209336,898.87A,"1,154.19A","1,021.47A","1,851.34A","1,647.80A","1,148.07A","1,018.51A",838.57A,670.61A,941.87A,"1,153.30A","1,117.17A",836.33A,"1,240.08A","1,197.43A",741.51A,993.08A,822.70A,521.15A,371.00A,721.60A,"1,153.92A","38,931.80","37,945.80",-986,"9,098","4,380","2,605","2,003",110,"7,897","4,688","1,896","1,187",126,"-1,202",308,-710,-816,16,92.3,91.1,94.8E
2012-10,7.175,1.25,0.6333333333,6.8,122.2,131.7,127.6,113.4,91.6,129.3,118.8,105.9,137.8,120.3,116.3,"1,798,409",,,,,,,,,,,,,,,,,,,,,,,,,,,121.2587193,903.54A,"1,161.81A","1,096.30A","1,853.98A","1,607.78A","1,171.19A","1,018.18A",842.88A,671.43A,927.60A,"1,125.56A","1,118.51A",859.83A,"1,259.54A","1,209.68A",736.13A,981.93A,824.74A,551.08A,369.05A,733.96A,"1,179.13A","38,702.30","38,388.00",-314.3,"9,201","4,491","2,571","2,009",130,"7,580","4,650","1,652","1,159",119,"-1,621",159,-919,-850,-11,92.5,91.4,94.8E
2012-11,7.15,1.25,0.7366666667,6.8,122.1,131.7,127.5,113.6,91.8,128.2,118.7,106.4,138.3,120.2,116.5,"1,806,944",,,,,,,,,,,,,,,,,,,,,,,,,,,120.3226772,904.06A,"1,162.06A","1,084.33A","1,846.26A","1,589.81A","1,197.84A","1,003.75A",844.18A,676.10A,937.83A,"1,124.98A","1,099.56A",867.08A,"1,259.36A","1,229.68A",723.83A,968.48A,826.60A,550.29A,367.97A,758.29A,"1,184.80A","40,179.80","38,574.70","-1,605.20","8,955","4,304","2,594","1,918",139,"7,234","4,757","1,303","1,059",116,"-1,720",453,"-1,291",-859,-23,92.6,91.5,94.8E
2012-12,7.125,1.25,0.84,6.7,122,131.7,127.5,113.6,92,127.7,118.8,106.4,138.3,120.1,116.5,"1,806,713",,,,,,,,,,,,,,,,,,,,,,,,,,,121.0990429,908.26A,"1,146.88A","1,057.51A","1,793.34A","1,578.33A","1,151.96A","1,015.26A",854.00A,679.29A,946.42A,"1,140.84A","1,096.63A",889.54A,"1,275.00A","1,247.36A",742.71A,978.39A,846.45A,553.41A,370.08A,760.08A,"1,195.43A","38,905.90","38,573.50",-332.4,"9,005","4,334","2,798","1,736",136,"7,566","4,761","1,592","1,097",116,"-1,439",427,"-1,206",-639,-21,92.7,91.7,94.9E
2013-01,7.1,1.25,1.773333333,7.6,122.1,131.1,127.8,113.9,91.3,127.7,118.6,106.2,138.9,120.2,116.5,"1,816,978",,,,,,,,,,,,,,,,,,,,,,,,,,,121.0078599,898.92A,"1,143.96A","1,035.47A","1,876.88A","1,653.39A","1,102.61A","1,018.22A",844.84A,663.07A,959.95A,"1,187.07A","1,104.95A",838.29A,"1,260.63A","1,234.85A",725.18A,970.79A,828.06A,556.41A,352.56A,753.41A,"1,192.00A","39,508.20","38,695.70",-812.5,"9,765","4,442","3,273","1,926",122,"7,353","4,759","1,466","1,010",119,"-2,412",316,"-1,808",-917,-4,92.8,91.8,95.0E
2013-02,7.091666667,1.25,2.706666667,7.4,122.9,132.3,127.9,114.1,92.4,131.1,118.6,105.9,139.4,121.1,117,"1,822,370",,,,,,,,,,,,,,,,,,,,,,,,,,,119.2737122,912.21A,"1,166.05A","1,110.46A","1,917.16A","1,615.81A","1,153.63A","1,021.53A",855.54A,684.65A,966.69A,"1,146.11A","1,135.21A",841.29A,"1,284.35A","1,258.56A",755.23A,980.21A,825.32A,556.74A,348.80A,744.80A,"1,195.90A","40,214.90","39,588.30",-626.7,"9,365","4,507","2,955","1,793",110,"7,266","4,737","1,400","1,009",121,"-2,099",229,"-1,555",-784,11,93,91.9,95.2E
2013-03,7.083333333,1.25,3.64,7.8,122.8,132.3,128,114.4,92.9,129,118.6,105.8,139.8,120.8,117,"1,828,635",,,,,,,,,,,,,,,,,,,,,,,,,,,118.0113195,905.46A,"1,155.06A","1,142.83A","1,847.05A","1,622.21A","1,160.78A","1,009.08A",849.65A,685.09A,947.91A,"1,115.88A","1,093.91A",831.34A,"1,292.66A","1,283.03A",753.09A,961.35A,837.43A,549.98A,360.71A,750.03A,"1,164.56A","40,246.40","40,146.00",-100.3,"10,977","4,510","4,348","2,021",98,"7,600","4,785","1,563","1,131",122,"-3,377",275,"-2,785",-890,23,93,92,95.2E
2013-04,7.075,1.25,3.206666667,7.5,122.3,132,128.2,114.2,92.4,127.8,118.3,105.8,140.1,120.4,117,"1,831,835",,,,,,,,,,,,,,,,,,,,,,,,,,,118.6354248,905.69A,"1,161.52A",981.58A,"1,845.65A","1,617.89A","1,154.12A","1,032.39A",848.14A,677.49A,947.90A,"1,105.67A","1,120.52A",858.11A,"1,288.34A","1,213.79A",739.87A,984.65A,824.04A,566.16A,351.97A,736.79A,"1,184.47A","40,753.90","40,669.60",-84.3,"11,083","4,560","4,289","2,146",88,"7,605","4,790","1,506","1,187",122,"-3,478",229,"-2,782",-959,34,93.2,92.2,95.3E
2013-05,7.066666667,1.25,2.773333333,7.1,122.3,132,128.3,113.9,92.5,127.6,118,105.9,141.1,120.5,117,"1,836,826",,,,,,,,,,,,,,,,,,,,,,,,,,,118.7226226,910.73A,"1,164.03A",995.33A,"1,804.74A","1,649.51A","1,193.33A","1,017.62A",852.59A,691.13A,987.20A,"1,140.17A","1,109.23A",898.96A,"1,261.04A","1,212.86A",762.81A,993.37A,818.42A,547.06A,366.36A,757.16A,"1,171.92A","40,485.30","39,744.50",-740.8,"10,224","4,528","3,554","2,059",83,"8,140","5,033","1,696","1,288",123,"-2,085",505,"-1,858",-771,40,93.4,92.4,95.4E
2013-06,7.058333333,1.25,2.34,6.7,122.6,132,128.5,114,92.4,128.8,118.2,105.9,140.9,120.8,117.1,"1,830,161",,,,,,,,,,,,,,,,,,,,,,,,,,,117.1622122,911.97A,"1,161.90A",990.44A,"1,869.91A","1,698.07A","1,147.67A","1,029.41A",854.38A,688.19A,970.88A,"1,116.79A","1,122.53A",842.22A,"1,256.40A","1,273.74A",761.18A,"1,036.11A",835.82A,562.94A,363.84A,750.72A,"1,158.57A","40,007.70","39,640.50",-367.3,"9,325","4,535","2,822","1,884",84,"8,607","5,117","2,026","1,339",125,-717,582,-796,-545,41,93.5,92.5,95.5E
2013-07,7.05,1.25,2.66,7.5,122.8,132.2,128.8,114.4,92.4,128.9,118.1,106.3,140.5,121,117.2,"1,840,718",,,,,,,,,,,,,,,,,,,,,,,,,,,116.3641083,907.17A,"1,160.20A",979.99A,"1,838.45A","1,687.16A","1,166.55A","1,020.48A",846.99A,694.16A,962.62A,"1,157.44A","1,090.52A",855.59A,"1,250.92A","1,224.93A",753.39A,"1,033.58A",824.70A,563.17A,373.59A,744.78A,"1,152.84A","40,345.70","38,770.20","-1,575.50","9,961","4,632","3,118","2,121",90,"8,998","5,048","2,437","1,386",127,-962,416,-682,-735,38,93.6,92.7,95.6E
2013-08,7.041666667,1.25,2.98,7.8,122.9,132.9,128.8,114.3,92.8,129,118.1,106.3,140.4,121,117.2,"1,848,826",,,,,,,,,,,,,,,,,,,,,,,,,,,116.0259598,907.25A,"1,174.38A","1,058.17A","1,843.02A","1,607.99A","1,198.52A","1,027.42A",842.91A,681.75A,995.63A,"1,126.70A","1,070.24A",886.66A,"1,262.48A","1,189.45A",744.79A,"1,032.26A",824.31A,541.61A,372.30A,748.16A,"1,162.00A","41,502.10","40,775.30",-726.8,"10,473","4,599","3,569","2,212",93,"8,990","4,982","2,505","1,376",128,"-1,483",383,"-1,065",-836,35,93.7,92.8,95.7E
2013-09,7.033333333,1.25,3.3,6.4,123.1,132.9,129,114.5,91.8,129.5,118.4,106.1,140.9,121.2,117.3,"1,855,132",,,,,,,,,,,,,,,,,,,,,,,,,,,116.6645605,908.00A,"1,177.33A","1,030.54A","1,863.91A","1,585.67A","1,227.00A","1,011.73A",844.87A,678.66A,943.45A,"1,116.19A","1,111.00A",864.90A,"1,261.69A","1,244.28A",744.18A,"1,006.24A",830.14A,548.57A,360.11A,741.92A,"1,181.39A","41,113.80","41,156.80",43,"9,551","4,700","2,680","2,077",93,"8,320","4,925","1,981","1,289",125,"-1,231",224,-699,-788,32,93.8,92.8,95.7E
2013-10,7.025,1.25,3.62,6.5,123,132.9,129.2,114.6,91.2,129.5,118.1,106.3,141,121,117.4,"1,865,193",,,,,,,,,,,,,,,,,,,,,,,,,,,116.1348736,916.45A,"1,197.31A","1,051.93B","1,904.86A","1,630.28A","1,256.25A","1,020.50A",851.21A,677.88A,963.45A,"1,090.09A","1,120.62A",872.08A,"1,280.12A","1,240.73A",764.29A,976.26A,841.50A,582.24A,366.32A,749.58A,"1,183.91A","40,726.30","40,424.60",-301.6,"9,430","4,649","2,651","2,038",91,"8,051","4,910","1,810","1,210",120,"-1,379",260,-841,-827,29,93.8,92.9,95.7E
2013-11,7.016666667,1.25,3.94,6.6,123.2,133.2,129.8,114.7,91.4,128.7,118,106.8,141.1,121.3,117.5,"1,869,835",,,,,,,,,,,,,,,,,,,,,,,,,,,114.9954257,922.50A,"1,205.49A","1,097.05A","1,955.06A","1,704.67A","1,241.92A","1,030.83A",857.63A,688.18A,961.93A,"1,131.03A","1,132.80A",899.97A,"1,285.73A","1,323.30A",740.66A,958.55A,860.76A,573.81A,362.88A,754.07A,"1,189.37A","41,458.70","40,259.50","-1,199.20","9,403","4,608","2,748","1,957",91,"7,612","4,961","1,445","1,086",118,"-1,792",354,"-1,303",-870,28,93.9,92.9,95.8E
2013-12,7.008333333,1.25,4.26,6.9,123.6,133,129.9,115.2,92.2,130.3,118.2,106.8,141.2,121.9,117.8,"1,862,159",,,,,,,,,,,,,,,,,,,,,,,,,,,113.370565,930.71A,"1,208.98A","1,103.55B","1,981.02A","1,753.84A","1,221.93A","1,041.96A",868.50A,707.42A,"1,015.09A","1,142.97A","1,133.83A",926.30A,"1,302.67A","1,322.19A",763.48A,947.05A,857.46A,608.75A,366.25A,785.10A,"1,184.01A","41,396.90","40,646.20",-750.7,"9,485","4,600","2,957","1,836",92,"7,931","4,968","1,701","1,142",120,"-1,554",368,"-1,256",-694,28,93.9,93,95.8E
2014-01,7,1.25,3.056666667,7.7,123.9,132.6,130.5,115.2,92.5,130.2,118.3,107.2,141.1,122.1,118,"1,863,035",,,,,,,,,,,,,,,,,,,,,,,,,,,110.4871368,920.66A,"1,173.81A","1,056.41A","2,010.37A","1,696.51A","1,164.89A","1,014.36A",865.72A,699.27A,958.42A,"1,148.76A","1,151.73A",915.14A,"1,306.58A","1,332.04A",763.45A,984.96A,847.10A,567.71A,353.08A,743.31A,"1,201.92A","41,334.20","40,542.90",-791.3,"10,359","4,734","3,549","1,981",96,"7,904","5,070","1,631","1,079",124,"-2,456",336,"-1,918",-902,29,94.1,93.3,95.9E
